seed,alt_ft,vc_kts,gamma_true,mode,integrity_source,fault_onset_s,noise,max_abs_dh,ise_h,max_abs_q,max_abs_theta,min_theta,max_theta,control_effort,residual_steps,crash,interlock,detect_delay_s,mae_gamma_online,final_h,final_vc,ok,note
11,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
12,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
13,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
14,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
15,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
16,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
17,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
18,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
19,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
0,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
1,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
2,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
3,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
4,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
5,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
6,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
7,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
8,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
9,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
10,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
11,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
12,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
13,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
14,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
15,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
16,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
17,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
18,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
19,15000.0,400.0,1.0,TECS_MRAC,none,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
0,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
1,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
2,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
3,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
4,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
5,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
6,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
7,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
8,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
9,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
10,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
11,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
12,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
13,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
14,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
15,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
16,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
17,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
18,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
19,15000.0,400.0,1.0,HYBRID,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
0,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
1,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
2,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
3,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
4,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
5,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
6,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
7,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
8,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
9,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
10,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
11,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
12,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
13,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
14,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
15,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
16,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
17,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
18,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
19,15000.0,400.0,1.0,FULL_STACK,oracle,1000000000.0,0,565.0050869993865,6942993.694612593,0.15907895606801742,0.4181366156043766,-0.07351141874416312,0.4181366156043766,0.0030433125064778595,0,0,0,nan,nan,15658.235999055207,561.0101701166975,1,
0,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
1,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
2,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
3,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
4,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
5,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
6,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
7,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
8,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
